filename,emotion,mfcc
1018_TIE_SAD_XX,NEU,"[-991.8055   -991.8055   -914.76135  ...    1.920115   15.242486
   14.091068]"
1018_TIE_ANG_XX,ANG,"[-795.17194   -795.17194   -792.7256    ...    6.766321     7.0389013
    3.251649 ]"
1018_TIE_FEA_XX,SAD,"[-8.7202155e+02 -8.7202155e+02 -8.6402399e+02 ...  4.7856480e-01
  3.2160633e+00  3.6370437e+00]"
1018_TIE_DIS_XX,DIS,"[-958.7106    -958.7106    -947.1178    ...   -4.4999657   -7.165041
   -8.492369 ]"
1018_IOM_NEU_XX,NEU,"[-9.7778156e+02 -9.7776648e+02 -9.5865088e+02 ... -3.6733384e+00
  4.5932281e-01  4.4306059e+00]"
1018_IOM_HAP_XX,NEU,"[-887.38055   -887.38055   -884.1903    ...   -1.8220183   14.330955
    4.257843 ]"
1018_IOM_SAD_XX,SAD,"[-9.8923138e+02 -9.8801703e+02 -8.8895734e+02 ...  6.8877482e-01
 -6.1550941e+00 -5.7461863e+00]"
1018_IOM_ANG_XX,ANG,"[-831.61523  -831.61523  -825.5777   ...  -14.81995    -8.058052
  -12.664696]"
1018_IOM_FEA_XX,NEU,"[-910.6511    -910.6511    -897.2434    ...   -9.419514     3.7384117
   -3.8794188]"
1018_IOM_DIS_XX,DIS,"[-1017.8531    -1017.8224     -947.7461    ...    -7.655884    -13.637633
    -3.9354272]"
1018_IWW_NEU_XX,FEA,"[-890.48676   -890.48676   -886.17535   ...  -16.589563   -11.312742
   -2.4946923]"
1018_IWW_HAP_XX,NEU,[-855.1572  -855.1572  -853.6379  ...  -12.96956  -14.80258   -8.77457]
1018_IWW_SAD_XX,FEA,"[-1014.7473    -1014.53436    -952.4923    ...    -5.637456     -5.8957233
    -2.9772348]"
1018_IWW_ANG_XX,ANG,"[-846.5458   -846.5458   -846.2699   ...  -10.815994  -10.139306
  -17.812593]"
1018_IWW_FEA_XX,FEA,"[-8.6639984e+02 -8.6639984e+02 -8.6637305e+02 ... -5.0908575e+00
  4.6964040e+00 -5.5936390e-01]"
1018_IWW_DIS_XX,FEA,"[-9.6104474e+02 -9.6104474e+02 -9.3909784e+02 ... -6.3556833e+00
 -9.0628207e-01 -3.5544841e+00]"
1018_TAI_NEU_XX,NEU,"[-941.59045   -941.59045   -881.55273   ...    5.783568    -2.9989603
   -4.8407497]"
1018_TAI_HAP_XX,NEU,"[-833.6771   -833.6771   -833.6771   ...  -20.387493  -10.939047
   -8.222152]"
1018_TAI_SAD_XX,NEU,"[-1024.2698    -1023.8205     -926.34796   ...    -2.8305984     7.9642725
    -8.086985 ]"
1018_TAI_ANG_XX,DIS,"[-802.25055   -802.25055   -802.0155    ...    1.1907202   -9.897102
    2.1477292]"
1018_TAI_FEA_XX,FEA,"[-824.09045   -824.09045   -823.08826   ...   -1.3530416  -11.925501
   -7.0528812]"
1018_TAI_DIS_XX,SAD,"[-8.9279437e+02 -8.9279437e+02 -8.9200934e+02 ... -8.4867268e+00
 -6.1773646e-01  6.8832307e+00]"
1018_MTI_NEU_XX,NEU,"[-977.2829   -977.2829   -959.67126  ...  -19.757597  -11.559662
  -11.087903]"
1018_MTI_HAP_XX,SAD,"[-857.44196   -857.44196   -856.3175    ...    3.3637862    5.2121806
   -6.4382906]"
1018_MTI_SAD_XX,NEU,"[-9.6813519e+02 -9.6813519e+02 -9.5314520e+02 ... -1.5587593e+01
  4.5055957e+00 -1.3997781e-01]"
1018_MTI_ANG_XX,NEU,"[-854.3371    -854.3371    -853.11475   ...   17.327953     2.3517795
  -11.130249 ]"
1018_MTI_FEA_XX,FEA,"[-8.8264423e+02 -8.8264423e+02 -8.7789246e+02 ...  5.0049829e-01
  3.5505714e+00 -6.6476979e+00]"
1018_MTI_DIS_XX,SAD,"[-895.5328    -895.5328    -892.7716    ...    1.3261453   -5.7314425
   -2.0875242]"
1018_IWL_NEU_XX,NEU,"[-944.0553   -944.0553   -907.17377  ...   -9.905842   -8.175177
  -10.021338]"
1018_IWL_HAP_XX,NEU,"[-8.4088190e+02 -8.4088190e+02 -8.4088190e+02 ...  1.6568627e+00
 -1.9301391e-01  6.5657845e+00]"
1018_IWL_SAD_XX,SAD,"[-986.93134   -986.93134   -944.41327   ...   -9.664502    -9.547165
   -5.2363205]"
1018_IWL_ANG_XX,DIS,"[-809.1737    -809.1737    -809.1432    ...  -10.751292     4.7256637
    2.2382746]"
1018_IWL_FEA_XX,NEU,"[-806.2306    -806.2306    -805.6413    ...  -14.491695   -18.301744
   -3.7301888]"
1018_IWL_DIS_XX,NEU,"[-9.7648907e+02 -9.7648907e+02 -9.1528326e+02 ... -8.5636082e+00
 -8.8855386e-01 -3.8397343e+00]"
1018_ITH_NEU_XX,NEU,"[-968.8931    -968.8931    -921.67804   ...   13.896995    -2.2743762
   12.311792 ]"
1018_ITH_HAP_XX,HAP,"[-859.64105   -859.64105   -859.5254    ...    6.323694    -5.1175957
  -14.259618 ]"
1018_ITH_SAD_XX,NEU,"[-958.9372   -958.9372   -926.1219   ...   -4.863422   -8.615768
   -8.868786]"
1018_ITH_ANG_XX,ANG,"[-887.49097   -887.49097   -883.5089    ...   -7.900468    -1.1121238
    4.963785 ]"
1018_ITH_FEA_XX,NEU,"[-861.58545   -861.58545   -849.30927   ...   -1.0677265    5.437167
  -18.267677 ]"
1018_ITH_DIS_XX,NEU,"[-948.3656    -948.3656    -916.59674   ...    1.3816402   -5.225896
    7.5428386]"
1018_DFA_NEU_XX,NEU,"[-9.4104742e+02 -9.4104742e+02 -9.0364923e+02 ... -1.0874775e+01
 -7.1924915e+00  3.2353556e-01]"
1018_DFA_HAP_XX,HAP,"[-8.5507031e+02 -8.5507031e+02 -8.5507031e+02 ...  1.1990296e+01
  5.9295068e+00 -4.8672533e-01]"
1018_DFA_SAD_XX,NEU,"[-972.495     -972.495     -946.5589    ...   -1.2532809    6.2070217
   -6.7741227]"
1018_DFA_ANG_XX,ANG,"[-8.5278943e+02 -8.5278943e+02 -8.5276971e+02 ...  3.8536084e-01
  4.6569996e+00  4.0009835e-01]"
1018_DFA_FEA_XX,NEU,"[-905.198     -905.198     -891.20215   ...    2.2453032   -1.0630255
   -4.596344 ]"
1018_DFA_DIS_XX,NEU,"[-971.9223   -971.9223   -922.5081   ...   -9.261849   -1.978299
   -8.500851]"
1018_ITS_NEU_XX,NEU,"[-949.9819    -949.9819    -941.17285   ...   -4.697929    -3.7267804
    5.861785 ]"
1018_ITS_HAP_XX,HAP,"[-853.75073  -853.75073  -845.3893   ...  -39.107296  -30.416843
  -17.22321 ]"
1018_ITS_SAD_XX,NEU,"[-1.01446973e+03 -1.01338086e+03 -8.94423279e+02 ...  1.80669212e+00
 -8.87795925e-01  2.61540246e+00]"
1018_ITS_ANG_XX,DIS,"[-837.5205    -837.5205    -837.5205    ...   -7.7044134    2.431889
   -5.918498 ]"
1018_ITS_FEA_XX,FEA,"[-891.4746    -891.4746    -888.33203   ...   -8.505029    -3.6895676
   -1.2384083]"
1018_ITS_DIS_XX,NEU,"[-952.8305   -952.8305   -919.44336  ...  -13.922314  -22.061644
   -4.206179]"
1018_TSI_NEU_XX,NEU,"[-982.4716    -982.4548    -933.0671    ...   -4.147052    -5.0066195
  -12.516172 ]"
1018_TSI_HAP_XX,NEU,"[-870.8445    -870.8445    -870.2776    ...    1.9566479    1.612436
  -12.789295 ]"
1018_TSI_SAD_XX,NEU,"[-1025.0387    -1023.7257     -952.8521    ...    11.394093     12.5753565
     1.65556  ]"
1018_TSI_ANG_XX,ANG,"[-841.0273    -841.0273    -835.3325    ...    2.5983746   -6.9923325
   -2.7801077]"
1018_TSI_FEA_XX,FEA,"[-8.7004620e+02 -8.7004620e+02 -8.6195605e+02 ...  1.0138781e+01
 -1.3057113e-01 -2.0231342e+00]"
1018_TSI_DIS_XX,DIS,"[-9.4233191e+02 -9.4233191e+02 -9.0594409e+02 ... -8.4521800e-01
  4.2003264e+00  4.9931389e-01]"
1018_WSI_NEU_XX,NEU,"[-927.3196    -927.3196    -925.3467    ...   -2.105969   -19.115757
   -4.9474325]"
1018_WSI_HAP_XX,NEU,"[-8.3511493e+02 -8.3511493e+02 -8.3511493e+02 ... -8.5577240e+00
 -3.1876278e+00  3.9318788e-01]"
1018_WSI_SAD_XX,NEU,"[-994.6174    -994.51337   -921.66327   ...   -6.4995456   -8.041805
   -5.568054 ]"
1018_WSI_ANG_XX,ANG,"[-7.7944641e+02 -7.7944641e+02 -7.7944641e+02 ...  3.3902161e+00
  3.0051944e+00  6.7170644e-01]"
1018_WSI_FEA_XX,NEU,"[-888.967    -888.967    -872.4043   ...  -16.524162   -9.497573
   -4.394711]"
1018_WSI_DIS_XX,DIS,"[-9.1559863e+02 -9.1559863e+02 -8.8336554e+02 ...  6.6793323e-01
  5.3844781e+00 -1.0434079e+00]"
1019_IEO_NEU_XX,NEU,"[-876.4181    -876.4181    -865.3902    ...   -2.1611447   -1.8036168
    3.030322 ]"
1019_IEO_HAP_LO,NEU,"[-9.0901251e+02 -9.0901251e+02 -8.5001746e+02 ... -6.1574697e+00
  7.4169021e+00 -5.3215742e-02]"
1019_IEO_HAP_MD,NEU,"[-900.8133   -900.8133   -896.49286  ...  -24.040634   -8.606602
  -16.596695]"
1019_IEO_HAP_HI,NEU,"[-787.49225  -787.49225  -787.49225  ...  -27.590647  -17.042267
  -11.843491]"
1019_IEO_SAD_LO,NEU,"[-983.9478    -983.9478    -934.05457   ...   -4.5791426   -2.9664814
   -4.833123 ]"
1019_IEO_SAD_MD,NEU,"[-919.50354   -919.50354   -916.4578    ...    7.4444075   -5.2577724
    7.368591 ]"
1019_IEO_SAD_HI,FEA,"[-937.03516   -937.03516   -910.99664   ...    0.9962233    1.7165105
    3.2305121]"
1019_IEO_ANG_LO,ANG,"[-826.54785   -826.54785   -826.54785   ...    4.55599     -6.0176096
   -9.822777 ]"
1019_IEO_ANG_MD,ANG,"[-802.7443    -802.7443    -802.6973    ...    6.3568077    2.5427163
    2.5095305]"
1019_IEO_ANG_HI,ANG,"[-729.0969   -729.0969   -729.0969   ...  -18.968143  -18.892715
  -20.740622]"
1019_IEO_FEA_LO,NEU,"[-989.3036    -989.3036    -953.5275    ...   -4.7004223   -2.8891733
    9.4098015]"
1019_IEO_FEA_MD,ANG,"[-875.7858     -875.7858     -872.8976     ...   -0.98871994  -14.94496
   -6.6766768 ]"
1019_IEO_FEA_HI,FEA,"[-7.9276611e+02 -7.9276611e+02 -7.9276611e+02 ... -1.5308316e+00
  5.3683597e-01 -1.0186718e+01]"
1019_IEO_DIS_LO,FEA,"[-821.24884   -821.24884   -820.2594    ...   13.062728     2.4027412
    3.8275888]"
1019_IEO_DIS_MD,DIS,"[-803.0612    -803.0612    -803.0612    ...   -5.7003355   -7.2171593
   -2.6316366]"
1019_IEO_DIS_HI,DIS,"[-826.0805    -826.0805    -825.5579    ...   -7.475305    -7.918909
   -3.3944087]"
1019_TIE_NEU_XX,NEU,"[-895.9223    -895.9223    -877.6747    ...   10.684704     2.0161014
   -4.867501 ]"
1019_TIE_HAP_XX,NEU,"[-862.9677    -862.9677    -862.9677    ...   -2.6233766   -4.3013864
   -5.950871 ]"
1019_TIE_SAD_XX,FEA,"[-888.4454    -888.4454    -880.4807    ...   -1.2223916    7.93799
   -2.2340488]"
1019_TIE_ANG_XX,ANG,"[-8.0485205e+02 -8.0485205e+02 -8.0485205e+02 ...  2.0809932e+00
 -1.1363122e+00  1.6277850e-01]"
1019_TIE_FEA_XX,NEU,"[-967.0985    -967.0985    -954.17065   ...    2.7149582    5.0791306
    6.309641 ]"
1019_TIE_DIS_XX,DIS,"[-9.3374371e+02 -9.3374371e+02 -9.3016571e+02 ...  6.5873736e-01
  4.7656226e+00 -2.4500146e+00]"
1019_IOM_NEU_XX,NEU,"[-9.0941345e+02 -9.0941345e+02 -9.0898474e+02 ... -2.1010323e+00
 -4.7900715e+00 -3.7434605e-01]"
1019_IOM_HAP_XX,NEU,"[-903.88635   -903.88635   -892.7886    ...   -7.079998     1.2214768
    2.732533 ]"
1019_IOM_SAD_XX,NEU,"[-937.7231    -937.7231    -895.5407    ...   -4.79562     -2.4777517
   -1.2895918]"
1019_IOM_ANG_XX,ANG,"[-7.6591681e+02 -7.6591681e+02 -7.6591681e+02 ...  5.3518754e-01
 -1.0730001e+01 -1.1932235e+00]"
1019_IOM_FEA_XX,SAD,"[-8.8486084e+02 -8.8486084e+02 -8.8486084e+02 ...  4.7957230e-01
  8.5448666e+00  6.3641906e-02]"
1019_IOM_DIS_XX,DIS,"[-913.5677    -913.5677    -897.64526   ...  -16.03267      2.3833756
    7.2993517]"
1019_IWW_NEU_XX,NEU,"[-872.571     -872.571     -872.221     ...    3.468911    -3.2045376
   -3.9596748]"
1019_IWW_HAP_XX,HAP,"[-921.96466   -921.96466   -886.42316   ...   -6.65481      3.2231336
    7.875554 ]"
1019_IWW_SAD_XX,NEU,"[-963.274     -963.274     -896.632     ...   -7.257887    -4.1996293
    1.4984931]"
1019_IWW_ANG_XX,ANG,"[-776.08246    -776.08246    -776.08246    ...    7.5985003    -0.95423794
   -2.2630258 ]"
1019_IWW_FEA_XX,NEU,"[-8.4816144e+02 -8.4816144e+02 -8.4816144e+02 ...  4.9737892e+00
  3.5123396e-01 -3.1442218e+00]"
1019_IWW_DIS_XX,NEU,"[-901.178     -901.178     -898.9151    ...   11.329771    -5.5914764
   -2.7353165]"
1019_TAI_NEU_XX,NEU,"[-898.6021    -898.6021    -893.56354   ...    3.3137987   -4.1800904
  -10.064353 ]"
1019_TAI_HAP_XX,NEU,"[-7.9398749e+02 -7.9398749e+02 -7.9398749e+02 ... -6.5802155e+00
  4.3856549e-01  2.8615570e-01]"
1019_TAI_SAD_XX,NEU,"[-925.88055  -925.88055  -909.4683   ...    6.756544    7.065456
    6.103003]"
1019_TAI_ANG_XX,ANG,"[-746.3794     -746.3794     -746.3794     ...    4.0196695     0.75484765
   -2.0611544 ]"
1019_TAI_FEA_XX,FEA,"[-854.9638    -854.9638    -854.6293    ...    1.2818229   -2.031612
    6.6338415]"
1019_TAI_DIS_XX,DIS,"[-8.7135449e+02 -8.7135449e+02 -8.6927399e+02 ...  0.0000000e+00
  1.7773382e-02  2.2511001e+00]"
1019_MTI_NEU_XX,NEU,"[-8.5278485e+02 -8.5278485e+02 -8.5254926e+02 ... -1.5981854e+01
  1.2960052e+00 -7.1070218e-01]"
1019_MTI_HAP_XX,NEU,"[-809.6386    -809.6386    -809.4975    ...   -9.385494    -6.4447303
   -4.472972 ]"
1019_MTI_SAD_XX,NEU,"[-940.0859    -940.0859    -922.01355   ...    6.9117556    2.09588
    2.9125113]"
1019_MTI_ANG_XX,ANG,"[-7.9152283e+02 -7.9152283e+02 -7.9152283e+02 ... -6.5774381e-01
 -4.6321678e-01 -3.8160324e+00]"
1019_MTI_FEA_XX,SAD,"[-948.8668    -948.8668    -910.7201    ...   -1.6882823   -5.749796
   -3.1242232]"
1019_MTI_DIS_XX,NEU,"[-9.4048047e+02 -9.4048047e+02 -9.2975928e+02 ... -4.0860453e+00
 -3.5956371e+00 -1.8524593e-01]"
1019_IWL_NEU_XX,NEU,"[-895.8259    -895.8259    -894.71515   ...   -5.0812917   -4.1309853
   -7.0705175]"
1019_IWL_HAP_XX,NEU,"[-829.1495    -829.1495    -828.65027   ...    3.8958397    1.0236182
   -6.3315983]"
1019_IWL_SAD_XX,NEU,"[-959.8339    -959.8339    -925.323     ...   -2.4908328    8.087512
   -1.6258258]"
1019_IWL_ANG_XX,ANG,"[-835.9206   -835.9206   -835.9206   ...   23.018047   12.959865
  -18.855942]"
1019_IWL_FEA_XX,NEU,"[-8.7002661e+02 -8.7002661e+02 -8.6901642e+02 ... -9.3052120e+00
  8.8579845e+00  3.4459403e-01]"
1019_IWL_DIS_XX,DIS,"[-976.23987   -976.23987   -943.4889    ...    2.7160988    8.280677
   -7.9178534]"
1019_DFA_NEU_XX,NEU,"[-871.70435   -871.70435   -871.1238    ...   -7.7924347   -4.260211
    2.7607577]"
1019_DFA_HAP_XX,NEU,"[-893.45374   -893.45374   -892.329     ...   -8.560924    -6.3024077
   -7.992406 ]"
1019_DFA_SAD_XX,NEU,"[-9.2202771e+02 -9.2202771e+02 -9.1741821e+02 ...  3.2478085e-01
  7.3727870e+00 -4.3265548e+00]"
1019_DFA_ANG_XX,ANG,"[-7.9121198e+02 -7.9121198e+02 -7.9121198e+02 ... -1.0739257e+01
 -3.2766283e+00 -4.6591520e-01]"
1019_DFA_FEA_XX,FEA,"[-988.12787   -988.12787   -904.38086   ...    3.2990415    8.239603
    1.9621227]"
1019_DFA_DIS_XX,DIS,"[-9.3338147e+02 -9.3338147e+02 -9.1942059e+02 ...  2.8249362e+00
  8.0507278e+00  9.1768026e-01]"
1019_ITS_NEU_XX,NEU,"[-9.23937439e+02 -9.23937439e+02 -9.21002441e+02 ...  4.39625835e+00
 -1.19122715e+01  5.71791470e-01]"
1019_ITS_HAP_XX,SAD,"[-937.9739    -937.9739    -922.45807   ...    2.662732     1.1770532
    1.7755712]"
1019_ITS_SAD_XX,FEA,"[-943.04004   -943.04004   -931.87506   ...    3.9964373    8.733061
   -3.2250605]"
1019_ITS_ANG_XX,FEA,"[-820.8479    -820.8479    -820.8479    ...   10.424335     1.3134819
   -6.700721 ]"
1019_ITS_FEA_XX,FEA,"[-9.40581299e+02 -9.40581299e+02 -9.30743774e+02 ... -1.40002575e+01
  9.07313585e-01 -1.35377431e+00]"
1019_ITS_DIS_XX,DIS,"[-943.8707    -943.8707    -938.5153    ...  -11.081783     1.5115565
   -8.436092 ]"
1019_TSI_NEU_XX,NEU,"[-911.0643    -911.0643    -904.86255   ...    1.522532    -2.4712946
   20.901077 ]"
1019_TSI_HAP_XX,HAP,"[-8.5261298e+02 -8.5261298e+02 -8.5112469e+02 ... -7.2728395e+00
 -3.0355327e+00  3.0693293e-02]"
1019_TSI_SAD_XX,NEU,"[-9.6140869e+02 -9.6140869e+02 -9.2476636e+02 ... -4.0523639e-01
  4.4406933e-01  9.8705626e+00]"
1019_TSI_ANG_XX,ANG,"[-732.4978   -732.4978   -732.4978   ...   -8.667349  -10.360174
   -3.331637]"
1019_TSI_FEA_XX,FEA,"[-905.33844   -905.33844   -903.4819    ...   -5.6469984   -6.8303566
   -8.379623 ]"
1019_TSI_DIS_XX,NEU,"[-927.5319    -927.5319    -918.2818    ...   -1.5933262   -3.984884
   -2.0310571]"
1019_WSI_NEU_XX,NEU,"[-8.7774426e+02 -8.7774426e+02 -8.7764630e+02 ... -9.5225248e+00
 -1.3970635e+00 -8.3569908e-01]"
1019_WSI_HAP_XX,NEU,"[-875.72546   -875.72546   -874.60254   ...   -2.2235034   -6.681068
    1.8388207]"
1019_WSI_SAD_XX,SAD,"[-950.122     -950.122     -929.2467    ...    1.2957709   -4.397784
   -2.712557 ]"
1019_WSI_ANG_XX,ANG,"[-7.9747162e+02 -7.9747162e+02 -7.9747070e+02 ... -4.0326524e-01
  1.0836140e+01  3.1858869e+00]"
1019_WSI_FEA_XX,SAD,"[-947.71765  -947.71765  -867.42456  ...   -8.891937   -6.969492
   -6.22397 ]"
1019_WSI_DIS_XX,DIS,"[-874.9081    -874.9081    -873.0799    ...   -4.575075    -1.3563515
    5.0761166]"
1020_IEO_NEU_XX,NEU,"[-977.83734   -977.83734   -918.3053    ...  -10.799448    -5.1600814
  -21.6128   ]"
1020_IEO_HAP_LO,NEU,"[-9.0289368e+02 -9.0289368e+02 -8.9729718e+02 ...  4.5738542e-01
 -1.0137115e+01 -4.3777757e+00]"
1020_IEO_HAP_MD,HAP,"[-856.2275     -856.2275     -856.0757     ...    6.5721807    -7.523755
   -0.99641484]"
1020_IEO_HAP_HI,SAD,"[-757.04016   -757.04016   -757.04016   ...   -6.896838   -20.130135
    1.4336684]"
1020_IEO_SAD_LO,NEU,"[-9.4224255e+02 -9.4224255e+02 -9.2998877e+02 ... -8.8594919e-01
  3.6687007e+00 -5.7204146e+00]"
1020_IEO_SAD_MD,SAD,"[-9.6136627e+02 -9.6136627e+02 -9.2821790e+02 ... -1.0734228e+01
  3.1959867e-01 -4.8930864e+00]"
1020_IEO_SAD_HI,SAD,"[-9.8718701e+02 -9.8710870e+02 -9.0183789e+02 ... -4.7370934e-01
 -1.0205116e+01  3.1585157e-02]"
1020_IEO_ANG_LO,ANG,"[-8.9766394e+02 -8.9766394e+02 -8.7771783e+02 ...  7.3784572e-01
  1.1480154e+01  5.3758893e+00]"
1020_IEO_ANG_MD,ANG,"[-897.7196    -897.7196    -893.8941    ...   -9.632896     3.4707901
   -2.3379314]"
1020_IEO_ANG_HI,ANG,"[-698.85504   -698.85504   -698.85504   ...   -8.302528   -10.057755
   -2.6693811]"
1020_IEO_FEA_LO,SAD,"[-914.6585    -914.6585    -884.5793    ...  -13.896223   -15.311262
    2.5127969]"
1020_IEO_FEA_MD,NEU,"[-803.4746   -803.4746   -803.4746   ...    3.236329   -2.835039
  -15.900066]"
1020_IEO_FEA_HI,FEA,"[-777.9075   -777.9075   -777.9075   ...   37.18193    38.514725
   15.754575]"
1020_IEO_DIS_LO,DIS,"[-1.0571266e+03 -1.0559552e+03 -9.6752795e+02 ...  2.6338277e+00
  1.3724399e-01  3.2621310e+00]"
1020_IEO_DIS_MD,DIS,"[-1010.31775   -1010.25775    -942.13226   ...    -3.2771726    -3.772615
   -14.169081 ]"
1020_IEO_DIS_HI,SAD,"[-1038.1659    -1035.4688     -931.1138    ...    11.817865     -2.5912428
     3.9197066]"
1020_TIE_NEU_XX,NEU,"[-927.8255    -927.8255    -914.8565    ...   -4.2384815   -7.323515
    0.941201 ]"
1020_TIE_HAP_XX,HAP,"[-8.2537781e+02 -8.2537781e+02 -8.2523297e+02 ... -1.5991560e+01
 -2.8851366e+00  4.7212252e-01]"
1020_TIE_SAD_XX,NEU,"[-9.7848810e+02 -9.7848810e+02 -9.5268811e+02 ...  9.2534739e-01
 -3.4374542e+00 -5.5552297e+00]"
1020_TIE_ANG_XX,ANG,"[-725.02576  -725.02576  -725.02576  ...  -10.587143   -7.425737
   -5.778954]"
1020_TIE_FEA_XX,NEU,"[-883.603     -883.603     -883.5064    ...    1.8975646    5.1660113
  -12.216484 ]"
1020_TIE_DIS_XX,NEU,"[-937.3869    -937.3869    -892.96936   ...   -7.3689404    1.9947102
   -7.295106 ]"
1020_IOM_NEU_XX,NEU,"[-911.9876    -911.9876    -720.33496   ...  -13.107834   -11.939479
  -11.4690695]"
1020_IOM_HAP_XX,NEU,"[-849.4664    -849.4664    -805.57654   ...  -17.236607   -19.88171
  -11.1281595]"
1020_IOM_SAD_XX,NEU,"[-920.5803    -920.5803    -772.1673    ...  -11.793048    -4.2592754
   -3.2797525]"
1020_IOM_ANG_XX,DIS,"[-794.98254   -794.98254   -772.03955   ...   -3.3285995    1.5316882
    5.373532 ]"
1020_IOM_FEA_XX,NEU,"[-905.42474   -905.42474   -803.6933    ...  -11.350594    -2.4227219
   -2.927363 ]"
1020_IOM_DIS_XX,SAD,"[-991.01306   -989.5003    -825.75775   ...   -3.58348     -5.766407
   -3.4166698]"
1020_IWW_NEU_XX,NEU,"[-916.63617   -916.63617   -790.4596    ...    7.92902      3.9819064
   -7.046586 ]"
1020_IWW_HAP_XX,NEU,"[-901.7475    -901.7475    -685.2225    ...  -16.469915    -3.4187858
  -23.107182 ]"
1020_IWW_SAD_XX,FEA,"[-9.8376703e+02 -9.8281238e+02 -7.9395520e+02 ... -8.4030414e-01
 -4.6197534e+00 -9.9922609e+00]"
1020_IWW_ANG_XX,DIS,"[-8.1415112e+02 -8.1415112e+02 -7.5137061e+02 ...  7.7464974e-01
  7.0288115e+00 -5.0224228e+00]"
1020_IWW_FEA_XX,FEA,"[-959.2914    -959.2914    -789.2472    ...    3.8032646   -4.5037026
   -5.1186614]"
1020_IWW_DIS_XX,NEU,"[-1041.2982    -1036.3939     -837.50256   ...    -8.218507     -7.7256336
    -5.922573 ]"
1020_TAI_NEU_XX,NEU,"[-897.0447    -897.0447    -751.63904   ...    3.4564757   -8.240422
    2.3630905]"
1020_TAI_HAP_XX,FEA,"[-838.29016  -838.29016  -838.29016  ...   -7.742402   -9.950169
   -6.583236]"
1020_TAI_SAD_XX,SAD,"[-934.1625   -934.1625   -922.57666  ...   -5.903016   -2.831223
  -12.158901]"
1020_TAI_ANG_XX,ANG,"[-8.4656287e+02 -8.4656287e+02 -8.4583954e+02 ...  0.0000000e+00
  0.0000000e+00  6.9488299e-01]"
1020_TAI_FEA_XX,NEU,"[-881.13934   -881.13934   -877.1083    ...    9.872367   -10.699093
   -4.0037374]"
1020_TAI_DIS_XX,DIS,"[-9.2105853e+02 -9.2105853e+02 -9.0750299e+02 ... -2.2972155e+00
 -3.8475428e+00 -3.0344164e-01]"
1020_MTI_NEU_XX,NEU,"[-8.3146600e+02 -8.3146600e+02 -8.0400464e+02 ... -2.4933393e+00
 -6.8345194e+00 -8.1771910e-01]"
1020_MTI_HAP_XX,NEU,"[-860.494     -860.494     -788.77      ...  -25.636103    -3.3277657
  -14.24962  ]"
1020_MTI_SAD_XX,SAD,"[-914.8477    -914.8477    -829.2753    ...   -1.176535     0.9431964
  -10.180918 ]"
1020_MTI_ANG_XX,HAP,"[-744.8537    -744.8537    -722.26544   ...   -4.682561    -5.6424165
   -9.203579 ]"
1020_MTI_FEA_XX,NEU,"[-854.6226    -854.6226    -808.931     ...  -11.136866    -4.3186684
    7.7362475]"
1020_MTI_DIS_XX,SAD,"[-9.9483167e+02 -9.9302692e+02 -8.3346637e+02 ... -6.3849401e-01
 -1.9752868e+00 -4.7249019e-01]"
1020_IWL_NEU_XX,NEU,"[-8.571191e+02 -8.571191e+02 -7.993671e+02 ... -7.562381e+00  5.343394e-01
  9.987542e-02]"
1020_IWL_HAP_XX,HAP,"[-864.3839   -864.3839   -780.7616   ...  -13.109116   -3.782113
   -5.717866]"
1020_IWL_SAD_XX,SAD,"[-986.9082   -986.7851   -837.6789   ...   -4.333332  -10.760851
  -10.514744]"
1020_IWL_ANG_XX,ANG,"[-823.66003   -823.66003   -787.38184   ...    3.5028996    2.5392687
  -17.325916 ]"
1020_IWL_FEA_XX,SAD,"[-863.97797   -863.97797   -805.2772    ...    4.2070684   -7.2715774
  -10.485449 ]"
1020_IWL_DIS_XX,NEU,"[-901.22736   -901.22736   -812.3994    ...  -27.442596   -19.505524
   -4.6519375]"
1020_ITH_NEU_XX,NEU,"[-963.3495    -963.3495    -940.6116    ...   -6.2307105   -1.8494413
   -4.2065244]"
1020_ITH_HAP_XX,NEU,"[-868.899    -868.899    -861.85864  ...  -20.495985  -26.047318
  -13.322144]"
1020_ITH_SAD_XX,SAD,"[-1003.8735    -1003.6552     -933.0129    ...    -4.4478264    -4.5022783
    -9.973323 ]"
1020_ITH_ANG_XX,NEU,"[-829.67755  -829.67755  -829.1659   ...   -7.928709  -12.652592
  -11.456458]"
1020_ITH_FEA_XX,NEU,"[-978.95935   -978.79156   -909.71027   ...   -3.622806    14.214631
    4.7559485]"
1020_ITH_DIS_XX,NEU,"[-910.3007    -910.3007    -870.38885   ...  -10.633885     2.1589215
   -7.0840054]"
1020_DFA_NEU_XX,NEU,"[-9.1197626e+02 -9.1197626e+02 -8.8537616e+02 ... -8.8917427e+00
 -4.2058313e-01 -3.9606907e+00]"
1020_DFA_HAP_XX,HAP,"[-750.7404   -750.7404   -741.7757   ...  -23.142426  -16.392925
   -9.661611]"
1020_DFA_SAD_XX,SAD,"[-1.0175399e+03 -1.0153230e+03 -7.8084589e+02 ... -2.3719304e+00
  8.1827962e-01  9.7751141e+00]"
1020_DFA_ANG_XX,ANG,"[-823.8405    -823.8405    -797.0751    ...   -2.0582998   -4.2703886
    9.478325 ]"
